stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
87903,,Jorge Montt Escuela De Armamentos,,-33.0007479623624,-71.5489471424371,,,0,,
87904,,Bernardo O`Higgins 236,,-32.9713372304547,-71.5339071871131,,,0,,
87905,,Cardenal Samoré - Mauricio Rugenda,,-33.1194287857545,-71.5737916901708,,,0,,
87906,,Sauce - Quinta,,-33.1131609948879,-71.5702784992754,,,0,,
87908,,Arturo Prat - Portugal,,-33.1179663412235,-71.5511680115014,,,0,,
87909,,Arturo Godoy,,-33.0096306748755,-71.5069070086975,,,0,,
87910,,Atlantico - Cantabrico,,-32.9943584840746,-71.5197478050686,,,0,,
87912,,Pasarela Placilla De Peñuelas / ¨Poniente,,-33.1138214928564,-71.5605313517153,,,0,,
87913,,Lago Villarrica - Nautica,,-32.9991215800651,-71.4929444900554,,,0,,
87914,,Pacifico - Gomez Carreño,,-32.9938118214202,-71.5190048331715,,,0,,
87915,,De Reñaca A Concon - Scipion Borgoño / Norte,,-32.9338045875433,-71.5343497509457,,,0,,
87916,,Subida Alessandri - Sta Ines / Poniente,,-33.0040336276616,-71.5191174859501,,,0,,
87918,,Sauce - Décima,,-33.1137765611792,-71.5643615461886,,,0,,
87919,,Vicuña Mackenna - Barros Araña,,-32.9727278556362,-71.5379439116805,,,0,,
87920,,Valdivia - La Ligua,,-33.0410335270299,-71.5273937208258,,,0,,
87921,,Libertad Museo Francisco Fonk,,-33.019832136666,-71.5507871378213,,,0,,
87922,,Sauce - Tercera,,-33.1130935968568,-71.5732337906957,,,0,,
87923,,Arlegui 344,,-33.0230953140452,-71.5577072370797,,,0,,
87924,,Juzgado De Garantia Y Tribunal De Juicio General,,-33.0285223020307,-71.5438536275178,,,0,,
87925,,Coelgio Lord Chrocane,,-32.9961086816476,-71.5187902564503,,,0,,
87926,,Logroño - Bilbao,,-33.0331798676614,-71.5577877033502,,,0,,
87927,,Agua Santa - Curico,,-33.0463665979034,-71.5656358469278,,,0,,
87929,,Sauce - Undécima,,-33.1138484518516,-71.5629721619189,,,0,,
87930,,Duodécima - Primera Sur,,-33.1159062974036,-71.5618458855897,,,0,,
87931,,Antartida - Cuatro Nte,,-32.9865136631198,-71.5286205524899,,,0,,
87932,,Calle Dieciseis,,-32.9993330339543,-71.478176806122,,,0,,
87933,,Veintiuno Norte - Calle Dos,,-33.0061262828267,-71.5364343859255,,,0,,
87934,,Dionisio Hernandez - Kennedy,,-33.0051275730781,-71.5042247996826,,,0,,
87935,,Quillota 152,,-33.0251657469969,-71.5489712823182,,,0,,
87936,,Libertad Plaza O´Higgins,,-33.0097363892885,-71.5487888921052,,,0,,
87937,,Maroto - Calle 11,,-32.9214567773364,-71.512005077675,,,0,,
87938,,Manantiales - Los Yaganes,,-32.9327607875779,-71.5232247579843,,,0,,
87939,,Sauce - Duodécima,,-33.1139742603868,-71.5617598034441,,,0,,
87940,,Elkonia - Montemania,,-32.9802071533301,-71.5326111746253,,,0,,
87941,,Cardenal Samoré - Undécima Boulevard / Oriente,,-33.1287015999456,-71.5684438683093,,,0,,
87942,,Manuel Antonio Matta - Aquino,,-33.0463903318123,-71.5838399995118,,,0,,
87943,,Pasarela Uvm3,,-33.071481174,-71.5538770426065,,,0,,
87944,,Rio Aysen - Isla Condor,,-33.0552627731071,-71.5322235692292,,,0,,
87945,,Cardenal Samoré - Av. Del Cementerio,,-33.1384585620483,-71.564103551209,,,0,,
87946,,Arturo Prat - Holanda / Sur,,-33.1170385412082,-71.5548552945256,,,0,,
87947,,Las Camelias,,-33.0025767630762,-71.5070411155466,,,0,,
87948,,Arlegui - Nva Central,,-33.02455511745,-71.5480110514909,,,0,,
87950,,Villa Montes - Montemar,,-33.0423729473136,-71.5558082330972,,,0,,
87951,,Compañía De Bomberos,,-33.0254106336997,-71.5498510468751,,,0,,
87952,,Sauce - Segunda,,-33.1128689363797,-71.5739955380559,,,0,,
87953,,Las Azucenas - Lourdes,,-33.0088089470827,-71.5003822566359,,,0,,
87954,,Sauce - Cuarta,,-33.1131340356817,-71.5719195082784,,,0,,
87955,,Manuel Antonio Matta - Israel,,-33.0517113198239,-71.5717351902276,,,0,,
87956,,Parque Acuatico,,-32.9956437657358,-71.5024008978799,,,0,,
87957,,Libertad - Seis Norte,,-33.0178410938655,-71.5503848064691,,,0,,
87958,,Libertad - Diez Norte,,-33.0130562072314,-71.5496042836457,,,0,,
87960,,Carlos Ibañez Del Campo - Livingstone,,-33.0176893485457,-71.5006807912141,,,0,,
87961,,Av. Reñaca Oriente,,-32.9362275715891,-71.5448887087404,,,0,,
87962,,Alessandri - Veintitres Norte,,-33.0020458974014,-71.5441808570176,,,0,,
87964,,Tamarugal 1259 / Oeste,,-33.0282591964531,-71.4917463529855,,,0,,
87965,,Arlegui 264,,-33.0229649164864,-71.559034679085,,,0,,
87966,,Variante Agua Santa,,-33.0554343103815,-71.5580800641328,,,0,,
87968,,De Reñaca A Concon - Costanera,,-32.9340364583674,-71.5387834424473,,,0,,
87969,,Los Sargazos / Unimarc,,-32.9805604028225,-71.5297604913212,,,0,,
87970,,Manuel Antonio Matta - Cayena,,-33.0524489359233,-71.568012284115,,,0,,
87971,,Manuel Antonio Matta - Cabrales,,-33.0532755673127,-71.5646407473832,,,0,,
87972,,De Reñaca - Petrelis,,-32.933695031709,-71.5306812990456,,,0,,
87973,,Millaray - Millaray,,-33.0237570459767,-71.4909604657441,,,0,,
87974,,Manuel Antonio Matta - Santiago De Chile,,-33.0521723306101,-71.5711182821542,,,0,,
87975,,Cortes - Calle 7,,-32.9249195015315,-71.5165836084634,,,0,,
87976,,De Reñaca A Con Con - Los Cisnes,,-32.933791832344,-71.5295011270792,,,0,,
87977,,Particular - El Tranque,,-33.035899663984,-71.5452937223018,,,0,,
87978,,Villa Montes - Los Alerces,,-33.0457306784024,-71.5596276987344,,,0,,
87979,,Segunda - Calle Siete,,-32.990821989632,-71.4888943544429,,,0,,
87980,,Achupallas - Pje 0,,-33.0381075048289,-71.5282305700384,,,0,,
87981,,Arlegui - Libertad,,-33.0238268089693,-71.551994131878,,,0,,
87982,,Carlos Ibañez Del Campo - Manuel Plaza,,-33.0184967497191,-71.5014371741563,,,0,,
87983,,Jardin Del Mar - Laurencia,,-32.9781033836257,-71.5366484047263,,,0,,
87984,,Veintiuno De Mayo - Francisco Bilbao,,-33.0392408573866,-71.5802332387466,,,0,,
87986,,Cardenal Samoré - Undécima Boulevard / Poniente,,-33.128809417607,-71.5686530806124,,,0,,
87987,,Principal - Pje Tres,,-33.0465870061045,-71.5322485191427,,,0,,
87988,,Angamos - Lynch,,-32.9716680122155,-71.5417419196456,,,0,,
87989,,Calle Dos - Tercera,,-32.9914069154529,-71.4936354375095,,,0,,
87990,,Escuela Republica De Paraguay,,-33.0445143565834,-71.5885255672038,,,0,,
87991,,Entrada Hospital,,-33.0294667771203,-71.5404794085771,,,0,,
87992,,Madre De Dios,,-33.0348321030424,-71.5788524600066,,,0,,
87993,,Cabriteria Nte,,-33.0580539805095,-71.5634310711175,,,0,,
87994,,Av Edmundo Eluchans,,-32.9555947855456,-71.544219218631,,,0,,
87995,,Blanco Vergara 1633,,-33.0381060056341,-71.5422147978097,,,0,,
87996,,Los Manantiales,,-32.9296743350151,-71.5183645952493,,,0,,
87997,,Blanco Vergara - Lautaro,,-33.0365837460037,-71.5439418889581,,,0,,
87998,,Manuel Antonio Matta 4348,,-33.0546903607209,-71.5586808789521,,,0,,
87999,,Septima - Calle Seis,,-32.9958057368462,-71.488975379616,,,0,,
88000,,Alessandri - Gomez Carreño,,-32.9989813599966,-71.5147401208378,,,0,,
88001,,Subida Alessandri - Sta Ines / Oriente,,-33.0044160228819,-71.5191255325772,,,0,,
88002,,Dieciseis - Octava,,-32.9977628642625,-71.4778157687396,,,0,,
88003,,Alemania / Sur,,-32.9867513959437,-71.4996382219397,,,0,,
88004,,Rogelio Astudillo - O´Higgins,,-33.0462812366086,-71.5391275752336,,,0,,
88005,,De Reñaca A Concon - Scipion Borgoño / Sur,,-32.9339224004745,-71.5345034468919,,,0,,
88006,,Manuel Antonio Matta - Paraguay,,-33.0525761104883,-71.5684921480715,,,0,,
88007,,Antofagasta - Pje Veinticinco,,-32.9833885890064,-71.5287037009693,,,0,,
88008,,Alessandri Central,,-32.9991778178511,-71.5132085794903,,,0,,
88009,,Villa Montes - Pasaje Dos,,-33.048058121425,-71.5601292718202,,,0,,
88010,,Rio Orinoco,,-33.0421153887911,-71.5766551719207,,,0,,
88011,,Agua Santa - Concepcion,,-33.0478196567303,-71.5633905865252,,,0,,
88012,,Central Electrica,,-33.0243356714233,-71.5463507641107,,,0,,
88013,,Tte Merino - Dionisio Hernandez,,-32.9892996633969,-71.5016992206074,,,0,,
88014,,Sta Ines - Indicó,,-33.0009114233815,-71.516746413181,,,0,,
88015,,Sta Julia - Pedott,,-33.0001098594709,-71.5067224932136,,,0,,
88016,,Playa Salinas,,-32.9902085627828,-71.5469379164279,,,0,,
88017,,Eleodoro Yañez - Curiñanco,,-33.0043980278628,-71.5157969111897,,,0,,
88018,,Variante Agua Santa - Navarrete,,-33.0507320613176,-71.5576133597642,,,0,,
88019,,Agua Santa - Los Canelos,,-33.0404110319332,-71.5694338548928,,,0,,
88020,,Agusto D'Halmar 252,,-33.0215778505942,-71.4945492614061,,,0,,
88021,,Colegio Emanuel,,-32.9844707906198,-71.5308789724804,,,0,,
88022,,Tamarugal 1577,,-33.0247285584441,-71.4917865861207,,,0,,
88023,,Antofagasta - Pje Veintinueve,,-32.9820948794408,-71.5291543120838,,,0,,
88025,,Escuela Orlando Pena,,-32.9877893095243,-71.5285588616826,,,0,,
88027,,Calle Valparaiso - Viana,,-33.0246470947827,-71.5625325310975,,,0,,
88028,,Cardenal Samoré - Retén,,-33.1146751903558,-71.5768172219396,,,0,,
88029,,Av. Curauma Norte - Las Pelargonias,,-33.1189435534021,-71.5794409252703,,,0,,
88030,,Rio Alvarez - Isla Carmen,,-33.0581043000041,-71.5331623423845,,,0,,
88031,,Gomez Carreño - Veintiseis Pte,,-32.9858364606241,-71.5280787462689,,,0,,
88033,,Borgoño - Las Olas / Poniente,,-32.9716950147535,-71.5451295496314,,,0,,
88034,,Manuel Antonio Matta 777,,-33.0410548262961,-71.5902933944017,,,0,,
88035,,Agua Santa - Veintiuno De Mayo,,-33.0436509636053,-71.568009601906,,,0,,
88036,,Calle Nueve - Quinta,,-32.9946471869453,-71.4857856741946,,,0,,
88037,,Tamarugal - Doñihue / Este,,-33.0319853278746,-71.4973602164537,,,0,,
88038,,Manuel Antonio Matta - Buenos Aires,,-33.0531674698028,-71.5653998125345,,,0,,
88039,,Quillota 33,,-33.0225493870791,-71.5477291680872,,,0,,
88040,,Gomez Carreño - Veinte Pte,,-32.9893956528468,-71.5252838844754,,,0,,
88042,,Botilleria El Cañito,,-32.9994185151698,-71.5115365017846,,,0,,
88043,,Camino Del Alto,,-32.9688259489299,-71.5411893839337,,,0,,
88044,,San Agustin - Calle 10 Sur,,-32.9236699645388,-71.5130243171006,,,0,,
88045,,Angamos,,-32.9993600280312,-71.4802877046168,,,0,,
88046,,Alessandri,,-33.0002890691487,-71.5426385868341,,,0,,
88047,,Aurelia,,-33.0015840118562,-71.505850218673,,,0,,
88048,,Cabriteria 1165,,-33.0577010925961,-71.5675348509103,,,0,,
88049,,Sta Ines - Cohiueco,,-33.0050188539006,-71.5189887399174,,,0,,
88050,,Manuel Rodriguez - 18 Septiembre,,-33.0324166494731,-71.5798148141403,,,0,,
88051,,Dieciocho Norte,,-33.0051590640987,-71.5497491229326,,,0,,
88052,,M. Vallagra - Colombia,,-33.0324005816431,-71.5458419550851,,,0,,
88053,,Cerro El Plomo,,-33.1323493572798,-71.5590577574767,,,0,,
88054,,La Paz - Recabarren,,-33.0412696132259,-71.5411472786218,,,0,,
88055,,Blanca Vergara - O´Higgins,,-33.0384807579692,-71.5417059887841,,,0,,
88057,,Av. Curauma Norte - Los Ceibos,,-33.1166566352069,-71.5788293816149,,,0,,
88058,,Las Torres - Pje 2,,-33.038937953253,-71.5279462558829,,,0,,
88059,,Maroto / Calle 7 Poniente,,-32.9212744064413,-71.5164146292955,,,0,,
88060,,Tamarugal 545,,-33.0300469496569,-71.494718240574,,,0,,
88061,,Las Maravillas - Rio Riñihue,,-32.9980485562429,-71.4995024912605,,,0,,
88062,,Manuel Antonio Matta - Brasilia,,-33.0503579789775,-71.5741223562509,,,0,,
88063,,Rio Alvarez / Alto,,-33.0639361870645,-71.5386300536193,,,0,,
88064,,Arlegui 839,,-33.024275657427,-71.5497625339777,,,0,,
88065,,Gregorio Marañon 3,,-33.038639864961,-71.5569642651826,,,0,,
88066,,Valdivia - Llico,,-33.0410739989942,-71.5271469575964,,,0,,
88067,,San Agustin - Calle8,,-32.9236902274416,-71.5155882574618,,,0,,
88068,,Villa Montes - Las Palmeras,,-33.0460518183243,-71.5598503220826,,,0,,
88069,,La Dormida,,-33.044095853129,-71.5479641409911,,,0,,
88070,,Los Alelies - Los Jazmines,,-33.0082946137137,-71.502508185913,,,0,,
88071,,Cardenal Samoré - Hernán Cortes,,-33.1274616873226,-71.5695703960955,,,0,,
88072,,P De Atacama - Puyehue,,-33.0025227768823,-71.4904167873465,,,0,,
88073,,VIña Del Mar - Pista,,-33.0392842210275,-71.5466766806639,,,0,,
88074,,Alvarez - Alcalde Prieto Nieto,,-33.0271018815551,-71.5491990186274,,,0,,
88075,,Alessandri - Veintidos Nte,,-33.0024507952391,-71.5441942680627,,,0,,
88076,,Quince Norte - 1 / 2 Poniente,,-33.0080291984806,-71.5495933033526,,,0,,
88077,,Colegio Mackay,,-32.9725995950069,-71.5351007701247,,,0,,
88078,,Libertad - 18 Nte,,-33.0055054645831,-71.5488439035835,,,0,,
88079,,Cardenal Samoré - Obispo Valdes,,-33.1197702439509,-71.5738882496953,,,0,,
88080,,Clarencia / Rio De Oro Oriente,,-32.928411357295,-71.5175465214998,,,0,,
88081,,Cancha - Los Jazmines,,-33.0418159817098,-71.5323558075033,,,0,,
88082,,Carlos Ibañez Del Campo - Las Orquideas,,-33.0135082865921,-71.5004123188555,,,0,,
88083,,Cardenal Samoré - Colegio Nueva Era Siglo XXI,,-33.126666516751,-71.5706754662097,,,0,,
88084,,Isla De Pascua,,-33.0587404837291,-71.5372044313699,,,0,,
88085,,Sta Ines / Feria Libre,,-33.0009834062807,-71.5162367934681,,,0,,
88086,,Las Maravillas - Los Pensamientos,,-32.9994545072358,-71.4981533400697,,,0,,
88087,,Patrullero Leucoton,,-32.994356984685,-71.5050171131588,,,0,,
88088,,Gomez Carreño / Campo Futbol,,-32.9909907183389,-71.5231139773823,,,0,,
88089,,5 Oriente Cruz Verde,,-33.0228237542401,-71.544987950474,,,0,,
88090,,Manuel Antonio Matta - Valdivieso,,-33.0471392339186,-71.5819731820375,,,0,,
88091,,Quince Norte - Igatri,,-33.0085510310617,-71.546240542084,,,0,,
88092,,Sauce - Décima,,-33.1136911909293,-71.563712451607,,,0,,
88093,,Cabriteria 678,,-33.0544137624492,-71.5731889475137,,,0,,
88094,,Primera - Calle Dos,,-32.9892389197875,-71.4935058820993,,,0,,
88095,,Segunda - Calle Tres,,-32.9903480465135,-71.4925054181367,,,0,,
88096,,Cardenal Samoré - Sauce,,-33.1133901478069,-71.5773965790868,,,0,,
88097,,Libertad - Nueve Norte,,-33.014557320101,-71.5497813094406,,,0,,
88098,,Av Reñaca / Sta Isabel,,-32.9405375986701,-71.5468729848362,,,0,,
88099,,Las Torres - Pje Uno,,-33.0387535763502,-71.5276941282355,,,0,,
88100,,Agusto D'Halmar 188 / Norte,,-33.021182036364,-71.4924839604646,,,0,,
88101,,Palena,,-33.0424185570134,-71.5318140012823,,,0,,
88102,,Psj. 5de Reñaca A Concon,,-32.9339854332961,-71.5418902505188,,,0,,
88103,,Tamarugal - Parinacota / Este,,-33.0299997264537,-71.492548333481,,,0,,
88104,,Diego De Almagro - VIña Del Mar,,-33.0377017998067,-71.5816478245506,,,0,,
88107,,Agua Sta - Tongoy,,-33.0295312409699,-71.5636840091247,,,0,,
88108,,Alvarez 1758,,-33.0297658587886,-71.5392455924302,,,0,,
88109,,Centro Comercial La Foresta,,-32.9583480041256,-71.5442712420918,,,0,,
88110,,Jorge Montt - Playa Del Deporte,,-32.9931376748377,-71.5472922194749,,,0,,
88111,,Occidental - Oriental,,-33.0296871531848,-71.5585502600879,,,0,,
88112,,Libertad - Ocho Norte,,-33.014561818338,-71.5499797929078,,,0,,
88113,,Los Pensamientos - El Faro,,-32.9976008967445,-71.4952699653531,,,0,,
88114,,Edificio Olimpo Del Mar,,-32.9700973503816,-71.5433700205176,,,0,,
88115,,Cristóbal Colón - Cardenal Samoré,,-33.1243887849179,-71.5718824602664,,,0,,
88116,,Manuel Antonio Matta - Yacahona,,-33.0499283675393,-71.5747875440866,,,0,,
88117,,Los Manantiales - Los Navegantes,,-32.9323803335261,-71.5230852831154,,,0,,
88118,,Alessandri - Pasaje A,,-33.0014542933308,-71.5394279826432,,,0,,
88119,,Las Maravillas - Estero Marga,,-32.9978011065496,-71.5000657551536,,,0,,
88120,,Vicente Bustillo - E Cordovez,,-32.9927777277506,-71.5020522107079,,,0,,
88121,,Cabriteria Nte - El Huilmo,,-33.0575329543552,-71.5656304825098,,,0,,
88122,,Variante Agua Santa - Los Canelos,,-33.0515927509783,-71.5574360825121,,,0,,
88123,,Jorge Montt Diecinueve Norte,,-33.0024035572538,-71.5493682492524,,,0,,
88124,,E. Loaiza - Colegual,,-33.008555529605,-71.5110676718177,,,0,,
88125,,Cabriteria Nte - Dr Issrael Boizblat,,-33.0575866421582,-71.5603543259203,,,0,,
88126,,15 Norte Espacio Urbano,,-33.0083800862459,-71.5454707480967,,,0,,
88127,,Septima,,-32.9957112537345,-71.4900187589228,,,0,,
88128,,Barros Arana - Galvarino,,-33.0344363483338,-71.5827470274962,,,0,,
88129,,Manuel Antonio Matta 2226,,-33.0490423854761,-71.5760884154588,,,0,,
88130,,Sauce - Novena,,-33.1136777114086,-71.5654397942126,,,0,,
88131,,Calle Tres - Lago Penuelas,,-33.0010853823203,-71.4968417398359,,,0,,
88132,,San Antonio - 14 Norte,,-33.0097566324596,-71.5426222421229,,,0,,
88133,,Alessandri / Bencinera Terpel,,-33.0027334724469,-71.518015098045,,,0,,
88134,,Viana - Cancha,,-33.0286122524752,-71.5421718824655,,,0,,
88135,,Edificio El Mar,,-32.9728943691577,-71.5403391243308,,,0,,
88136,,Primera,,-32.989171426839,-71.493999408558,,,0,,
88137,,Gomez Carreño - Primavera,,-32.9916453842662,-71.5203459376789,,,0,,
88138,,Punta Arenas 5,,-32.9853842394533,-71.5296961183049,,,0,,
88139,,Sodimac,,-32.9971239906598,-71.5012754315831,,,0,,
88140,,Libertad - Diez Norte / Sur,,-33.0135892557851,-71.5495772100985,,,0,,
88141,,Luis Hurtado 221,,-33.0183145790696,-71.4973414409906,,,0,,
88142,,Rotonda Sta Julia / Poniente,,-32.9992925428232,-71.5097608794167,,,0,,
88143,,Maria Eisters,,-33.0440073134727,-71.5823674667627,,,0,,
88144,,Cabriteria Norte,,-33.056115440509,-71.5692219603808,,,0,,
88145,,Escuela Especial Rapa Nui / Sur,,-32.9942302548671,-71.5216763133503,,,0,,
88147,,Viana - Montenegro,,-33.0292756341691,-71.5398276317865,,,0,,
88148,,Sanatorio Maritimo,,-32.9946081930493,-71.5192059988476,,,0,,
88149,,Lonquimay - De La Costa,,-33.0011056274767,-71.4923651329082,,,0,,
88150,,Los Cerezos - Blurton,,-33.0363980316484,-71.5835645423431,,,0,,
88151,,Calle Seis - Inca De Oro,,-32.9974389289294,-71.4895869232714,,,0,,
88152,,Alessandri - Lira,,-32.9997536907161,-71.5112237448193,,,0,,
88153,,Fin De Principal,,-33.0486711566687,-71.5313215366405,,,0,,
88154,,Arlegui 592,,-33.0236455260104,-71.5541774500161,,,0,,
88156,,Agua Santa - Guayacan,,-33.0309156344186,-71.5639621485025,,,0,,
88157,,Traslaviña,,-33.0285957614757,-71.5586500617064,,,0,,
88158,,Patrullero Lautaro,,-32.9984129808912,-71.504502129028,,,0,,
88159,,Septima - Diecisiete,,-32.997114992407,-71.4764585709781,,,0,,
88160,,Agua Santa - Diego Portales,,-33.0259926344321,-71.5630287397653,,,0,,
88161,,Frankfurt - Pista,,-33.0449322408659,-71.57534413127,,,0,,
88162,,Los Timbales,,-33.0538322341615,-71.5364488587875,,,0,,
88163,,6 Oriente - 12 Norte,,-33.0122307628177,-71.5420053340495,,,0,,
88164,,Agusto D'Halmar 150,,-33.0213619521435,-71.4929453004152,,,0,,
88165,,Calbuco 25,,-33.0341890007382,-71.5003562439233,,,0,,
88166,,La Paz 2188,,-33.0403544946346,-71.5406162012368,,,0,,
88167,,Rotonda Sta Julia / Oriente,,-32.9994500082284,-71.5092888106301,,,0,,
88168,,Isla De Pascua 457,,-33.0585404123112,-71.536319302395,,,0,,
88169,,Los Sargazos - Pje 35,,-32.9813073947715,-71.5295673722721,,,0,,
88170,,Av. Cardenal Samore - Mauricio Rugenda,,-33.117110429211,-71.575637049973,,,0,,
88171,,Vergara - Clarencia,,-32.925829063308,-71.5168115962296,,,0,,
88172,,Punta Arenas - Pje Diecinueve,,-32.985327992877,-71.5294278974034,,,0,,
88173,,Agua Santa - Chile Nte,,-33.0407003933507,-71.5689859259874,,,0,,
88174,,Agua Santa - Cantera,,-33.0452447424219,-71.5661159623414,,,0,,
88175,,Calle Valparaiso - Quilpue,,-33.0258272575656,-71.5480110514909,,,0,,
88176,,Arlegui - Paseo Ceardi N°Dos,,-33.0233592890005,-71.5562561620027,,,0,,
88177,,Hamburgo - Malleco,,-33.0457879113455,-71.5788993705064,,,0,,
88178,,Universidad VIña Del Mar,,-33.0718318091186,-71.5531177259982,,,0,,
88179,,Los Sargazos / Mirador / Norte,,-32.9749060077056,-71.5387834431021,,,0,,
88180,,Matta - Balmaceda,,-33.0292280219733,-71.5812524781722,,,0,,
88181,,Lago Villarrica - Los Oceanos,,-32.9980508057824,-71.4941139331859,,,0,,
88182,,Tamarugal 1403,,-33.0265141344511,-71.4919153321534,,,0,,
88183,,Las Maravillas / Cancha,,-32.9994117666558,-71.4985208027201,,,0,,
88184,,Los Papiros,,-33.0169179249188,-71.4998383261263,,,0,,
88185,,Tamarugal 549,,-33.0303078011805,-71.4950079191476,,,0,,
88186,,Estacion Chorrillo,,-33.0332962950046,-71.5333018172532,,,0,,
88187,,Las Azucenas - Rhin,,-33.0069937711661,-71.4979199881054,,,0,,
88188,,5 Oriente Universidad De Valparaiso,,-33.0168729437411,-71.5433196164668,,,0,,
88189,,San Antonio,,-33.0140885641657,-71.5434459317476,,,0,,
88190,,Uno Sur - Uno 1 / 2 Sur,,-32.9883765056414,-71.5267751926876,,,0,,
88191,,Rogelio Astudillo - Voltaire,,-33.0507327759589,-71.5379681065679,,,0,,
88192,,Calle Valpraiso - Simon Bolivar,,-33.0264781534277,-71.542799519375,,,0,,
88193,,Quillota - Plat,,-33.0091718278695,-71.5387394652862,,,0,,
88194,,Cabriteria Sur,,-33.0561782537557,-71.5693077910691,,,0,,
88195,,Municipalidad De VIña,,-33.0237950049684,-71.5530160535127,,,0,,
88196,,Colegio Montemar,,-33.0308587350508,-71.5440360177308,,,0,,
88197,,Agua Santa 500,,-33.0467131720983,-71.5652925241739,,,0,,
88198,,Manuel Antonio Matta - Rio Loa,,-33.049371255442,-71.57540445216,,,0,,
88199,,Las Maravillas - Estero Mantenlahue,,-32.9968540426769,-71.5007470362434,,,0,,
88200,,Agua Santa 560,,-33.047743761048,-71.5638411976398,,,0,,
88201,,Sauce - Cardenal Samoré,,-33.1129857598995,-71.5773107483983,,,0,,
88202,,Rogelio Astudillo 23,,-33.0554381231499,-71.5347958076745,,,0,,
88203,,Los Sargazos - Litorina / Norte,,-32.975752052288,-71.5316434027045,,,0,,
88204,,Camino Del Alto 1555 / Poniente,,-32.9609000922634,-71.5447111243702,,,0,,
88205,,Rio Alvarez - Pje Uno,,-33.0603657661497,-71.5332240331916,,,0,,
88206,,Manuel Antonio Matta - Tomas,,-33.0533804853571,-71.5596759784967,,,0,,
88207,,Pasaje A - Alessandri,,-33.0015510197429,-71.539739118889,,,0,,
88208,,Lago Villarrica - Los Fiordos,,-32.9984152304214,-71.4937116018336,,,0,,
88209,,Manuel Antonio Matta 2291,,-33.0485445873997,-71.5781751740724,,,0,,
88210,,Manuel Antonio Matta - Lautaro,,-33.0465764503311,-71.5832633245736,,,0,,
88211,,Tte Merino - Sta Rosa,,-32.9887574689598,-71.5029974097706,,,0,,
88212,,San Sebastian,,-33.0644456997526,-71.5652120579034,,,0,,
88213,,Camino Del Alto - Bellavista,,-32.9688146975079,-71.5414736980892,,,0,,
88214,,Hospital,,-33.0290642520697,-71.5434459317476,,,0,,
88215,,Jorge Montt Escuela Naval,,-32.9913874183405,-71.5469623077661,,,0,,
88216,,Los Manantiales - Segunda Transversal,,-32.9337760741083,-71.5276289451867,,,0,,
88217,,Psj. 4 Reñaca Con Con,,-32.9341024941312,-71.5416998136789,,,0,,
88218,,Gomez Carreño / Esval Poniente,,-32.9986596786609,-71.5157754535176,,,0,,
88219,,Gruta Lourdes,,-33.0284350874025,-71.562972413376,,,0,,
88220,,Calle Dieciocho - Sexta,,-32.9965593485194,-71.4753202535211,,,0,,
88221,,Uno Sur - Escuela Orlando Pena,,-32.9885114927023,-71.5278990382649,,,0,,
88222,,Gomez Carreño - Diecisiete Pte,,-32.9896836216688,-71.5242995137669,,,0,,
88223,,San Enrique - La Palma,,-33.0330781056183,-71.5658960212022,,,0,,
88224,,Santana - Calle D,,-33.0032530869509,-71.4989124060958,,,0,,
88225,,Av. Curauma Norte - Los Tuliperos,,-33.1206553333586,-71.5786040760577,,,0,,
88226,,Con Con,,-33.0077255444803,-71.5406752098352,,,0,,
88227,,Tte Merino - Las Casas,,-32.9877675618112,-71.5049286009162,,,0,,
88228,,Frankfurt,,-33.0447358860504,-71.5804585446313,,,0,,
88229,,Mall Plaza Reñaca,,-32.9708646829332,-71.5434290291159,,,0,,
88230,,Av. Bernardo Ohiggins / Poniente,,-33.1169936111766,-71.5594050753862,,,0,,
88231,,Echevers 789,,-33.0306103400921,-71.5571600664407,,,0,,
88232,,Av. Curauma Norte - Av. Laguna De La Luz,,-33.119819665422,-71.5795213915408,,,0,,
88233,,Plaza Sucre,,-33.0258611810184,-71.5525152907867,,,0,,
88234,,Villarrica - Magallanes,,-33.0375110056716,-71.5480789170761,,,0,,
88235,,Veintuno Norte - Calle Siete,,-33.0046192164761,-71.5409458614886,,,0,,
88236,,Achupallas - Pje Uno,,-33.038413302425,-71.5285148845214,,,0,,
88237,,Plaza Recreo - M Rodriguez,,-33.0315177395574,-71.5817299113769,,,0,,
88238,,Cabriteria 908,,-33.0548348777078,-71.5708286035807,,,0,,
88239,,Estacion Miramar,,-33.02520262128,-71.5609953738749,,,0,,
88240,,Calle Escuela - Pje Dos,,-32.9959737062064,-71.5134848470188,,,0,,
88241,,Tamarugal - Rio Loncomilla / Este,,-33.0310071493004,-71.4954907167703,,,0,,
88242,,Variante Agua Santa,,-33.0350751642373,-71.5696511138231,,,0,,
88243,,Gomez Carreño - Veinticuatro Pte,,-32.9860929432436,-71.5273545498349,,,0,,
88244,,Decima - Calle Trece,,-32.9991305781133,-71.4814598299563,,,0,,
88245,,Pacifico - Pacifico,,-32.9950873623461,-71.5158103222348,,,0,,
88246,,Tamarugal - Rio Loncomilla / Oeste,,-33.0310341336825,-71.4957374799997,,,0,,
88247,,Agua Santa - Ocho De Julio,,-33.0489480917713,-71.5610465873033,,,0,,
